Created By ID,Created Date,Date,Deleted,Last Modified By ID,Last Modified Date,Last Referenced Date,Last Viewed Date,Line Description,Line Item ID,Opportunity ID,Product Name,Price Book Entry ID,Product Code,Product ID,System Modstamp,Discount,List Price,Quantity,Sales Price,Sort Order,Subtotal,Total Price
0055A00000BcmS5QAJ,2/1/2021 20:57,,FALSE,0055A00000BcmS5QAJ,2/1/2021 20:57,,,,00k5A00000sRoJSQA0,0065A00001dBIdTQAW,Fitness Tracker,01u5A0000195r2kQAA,850-00059,01t5A000008tfLsQAI,2/3/2021 10:43,,"$5,118.00 ",1,"$5,118.00 ",3,"$5,118.00 ","$5,118.00 "
0055A00000BcmS5QAJ,2/9/2021 9:19,,FALSE,0055A00000BcmS5QAJ,6/18/2021 7:39,,,,00k5A00000sRr1CQAS,0065A00001crHMWQA2,Noise Cancelling Headphones,01u5A0000195r2kQAA,850-00059,01t5A000008tfLsQAI,6/18/2021 7:39,7,"$5,118.00 ",1,"$5,118.00 ",3,"$5,118.00 ","$4,759.74 "
0055A00000BcrkYQAR,5/20/2021 18:53,,FALSE,0055A00000BcrkYQAR,6/8/2021 14:29,,,,00k6e00000v3QY5AAM,0066e00001eJuNvAAK,Memory Foam Pillow,01u5A0000125ZV6QAM,820-00907,01t5A000007xznLQAQ,6/8/2021 14:29,18,$39.00 ,1,$39.00 ,3,$39.00 ,$31.98 
0055A00000BcrkYQAR,3/18/2021 16:42,,FALSE,0055A00000BcrkYQAR,4/20/2021 20:53,,,,00k5A00000v1jGRQAY,0065A00001dLanAQAS,Bike Helmet,01u31000012MndYAAS,415-00042,01t31000007WT5yAAG,4/20/2021 20:53,18,$199.00 ,1,$199.00 ,3,$199.00 ,$163.18 
0055A00000BcrkYQAR,4/20/2021 20:18,,FALSE,0055A00000BcrkYQAR,5/8/2021 3:41,,,,00k6e00000v24UnAAI,0066e00001dyDQWAA2,Ceramic Coffee Mug,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,5/8/2021 3:41,18,$199.00 ,1,$199.00 ,3,$199.00 ,$163.18 
0055A00000BcrkYQAR,4/20/2021 17:43,,FALSE,0055A00000BcrkYQAR,4/20/2021 17:43,,,,00k6e00000v24T0AAI,0066e00001dyCLPAA2,Noise Cancelling Headphones,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,4/20/2021 17:43,18,$199.00 ,1,$199.00 ,3,$199.00 ,$163.18 
0055A00000Bd0KeQAJ,5/14/2021 14:21,,FALSE,0055A000008iLoOQAU,5/14/2021 15:03,,,,00k6e00000v3GSXAA2,0065A00001bO3WKQA0,Yoga Mat,01u5A0000195qkhQAA,ZC-TRN-1DUS,01t5A000008sgzMQAQ,5/14/2021 15:03,,"$5,000.00 ",1,"$5,000.00 ",3,"$5,000.00 ","$5,000.00 "
0055A00000Bd0KeQAJ,4/20/2021 17:18,,FALSE,0055A00000Bd0KeQAJ,4/20/2021 17:18,,,,00k6e00000v24SgAAI,0065A00001cq6jeQAA,Ceramic Coffee Mug,01u5A0000195qk5QAA,850-00043,01t5A000006vx9WQAQ,4/20/2021 17:18,,"$5,145.00 ",1,"$5,145.00 ",3,"$5,145.00 ","$5,145.00 "
0055A00000Bd5F0QAJ,5/13/2021 9:01,,FALSE,0055A00000Bd5F0QAJ,5/26/2021 19:58,,,,00k6e00000v3FYkAAM,0066e00001e2431AAA,Organic Cotton T-Shirt,01u5A0000195qluQAA,850-00058,01t5A000008iQewQAE,5/26/2021 19:58,14.91,"$4,600.00 ",1,"$4,600.00 ",3,"$4,600.00 ","$3,914.14 "
005i0000000fNkyAAE,6/26/2015 18:09,,FALSE,005i0000000fNkyAAE,6/26/2015 18:09,,,,00ki000000NmalhAAB,006i000000Xc2R3AAJ,Bike Helmet,01ui000000toFwVAAU,510-00004,01ti0000006lwndAAA,6/26/2015 18:09,,"$7,500.00 ",1,"$7,500.00 ",3,"$7,500.00 ","$7,500.00 "
005i0000000fNkyAAE,5/5/2015 13:52,,FALSE,005i0000000fNkyAAE,5/5/2015 13:52,,,,00ki000000NjvMhAAJ,006i000000VuBn4AAF,Camping Tent,01ui000000pStJKAA0,M908-03-1-0-00,01ti00000069dnAAAQ,5/5/2015 13:53,,"$63,000.00 ",1,"$63,000.00 ",3,"$63,000.00 ","$63,000.00 "
005i0000000fNkyAAE,4/7/2021 18:42,,FALSE,005i0000000fNkyAAE,4/7/2021 18:42,,,,00k5A00000v1xFiQAI,0065A00001dfQiGQAU,Men's Running Shoes,01u5A0000125ZV7QAM,820-00907,01t5A000007xznLQAQ,4/7/2021 18:43,,$39.00 ,20,$39.00 ,3,$780.00 ,$780.00 
00531000007Es7rAAC,4/8/2020 18:04,,FALSE,00531000007Es7rAAC,4/8/2020 18:04,,,,00k5A00000ovYyJQAU,0065A00001Zcam8QAB,Stainless Steel Cookware Set,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,4/8/2020 18:08,,$199.00 ,2,$199.00 ,4,$398.00 ,$398.00 
00531000007KAsvAAG,6/11/2020 15:49,,FALSE,0055A00000BcmLTQAZ,3/12/2021 16:42,,,,00k5A00000pnqK2QAI,0065A00001aKqt9QAC,Stainless Steel Cookware Set,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,3/12/2021 16:42,0,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007KAu8AAG,10/18/2019 12:53,,FALSE,00531000007KAu8AAG,10/18/2019 12:53,,,,00k5A00000p8C68QAE,0065A00001Ti125QAB,Wireless Earbuds,01u5A000018Dwp3QAC,810-00227,01t5A000007m0bVQAQ,10/18/2019 12:53,,"$4,895.00 ",1,"$4,895.00 ",4,"$4,895.00 ","$4,895.00 "
00531000007KAu8AAG,6/27/2017 23:05,,FALSE,00531000008FRNUAA4,1/24/2018 20:48,,,,00k5A00000bKSPmQAO,0065A00000i3cyTQAQ,Stainless Steel Cookware Set,01u31000012MqT8AAK,810-00194,01t31000007WXnCAAW,1/24/2018 20:48,10,"$3,150.00 ",1,"$3,150.00 ",4,"$3,150.00 ","$2,835.00 "
00531000007MUoEAAW,3/13/2019 13:53,,FALSE,00531000007Es7rAAC,1/19/2021 13:39,,,,00k5A00000o3tQKQAY,0065A00001F9SITQA3,Stainless Steel Water Bottle,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,1/19/2021 13:39,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,5/1/2019 18:02,,FALSE,00531000007Es7rAAC,8/16/2019 18:00,,,,00k5A00000o4dSwQAI,0065A00001OKFsFQAX,Wireless Mouse,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,8/16/2019 18:00,,$199.00 ,32,$199.00 ,4,"$6,368.00 ","$6,368.00 "
00531000007MUoEAAW,10/26/2020 18:30,,FALSE,00531000007KAsvAAG,11/20/2020 19:49,,,,00k5A00000sKjIrQAK,0065A00001cILnzQAG,Yoga Mat,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,11/20/2020 19:49,1,$199.00 ,1,$199.00 ,4,$199.00 ,$197.01 
00531000007MUoEAAW,2/18/2021 13:29,,FALSE,00531000007KAsvAAG,2/19/2021 16:31,,,,00k5A00000v1R26QAE,0065A00001dDlTlQAK,Memory Foam Pillow,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,2/19/2021 16:31,1,$199.00 ,1,$199.00 ,4,$199.00 ,$197.01 
00531000007MUoEAAW,12/20/2019 15:46,,FALSE,00531000007KAsvAAG,3/8/2021 14:46,,,,00k5A00000ouZ5aQAE,0065A00001YPp01QAD,Laptop Stand,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,3/8/2021 14:46,1,$199.00 ,1,$199.00 ,4,$199.00 ,$197.01 
00531000007MUoEAAW,8/31/2020 17:43,,FALSE,00531000007MUoEAAW,9/2/2020 19:47,,,,00k5A00000sJxZHQA0,0065A00001bg5huQAA,Gaming Chair,01u3100000wybwdAAA,445-00011,01ti00000069dp6AAA,9/29/2020 13:09,,$39.00 ,1,$39.00 ,4,$39.00 ,$39.00 
00531000007MUoEAAW,2/11/2020 13:17,,FALSE,00531000007MUoEAAW,2/11/2020 13:17,,,,00k5A00000ov4zuQAA,0065A00001Z6x1mQAB,Camping Tent,01u5A0000125ZV7QAM,820-00907,01t5A000007xznLQAQ,2/11/2020 13:17,,$39.00 ,1,$39.00 ,4,$39.00 ,$39.00 
00531000007MUoEAAW,6/4/2019 21:58,,FALSE,00531000007MUoEAAW,6/4/2019 21:58,,,,00k5A00000o56JoQAI,0065A00001Th0KBQAZ,Electric Kettle,01u5A0000125ZV7QAM,820-00907,01t5A000007xznLQAQ,6/4/2019 22:00,,$39.00 ,1,$39.00 ,4,$39.00 ,$39.00 
00531000007MUoEAAW,3/13/2019 13:39,,FALSE,00531000007MUoEAAW,3/13/2019 13:39,,,,00k5A00000o3tPqQAI,0065A00001F9SFKQA3,Men's Running Shoes,01u5A0000125ZV7QAM,820-00907,01t5A000007xznLQAQ,3/13/2019 13:40,,$39.00 ,1,$39.00 ,4,$39.00 ,$39.00 
00531000007MUoEAAW,3/11/2019 14:20,,FALSE,00531000007MUoEAAW,3/11/2019 14:20,,,,00k5A00000o3rZ2QAI,0065A00001F9I8qQAF,Smartphone Charging Cable,01u5A0000125ZV7QAM,820-00907,01t5A000007xznLQAQ,3/11/2019 15:36,,$39.00 ,1,$39.00 ,4,$39.00 ,$39.00 
00531000007MUoEAAW,4/9/2019 21:25,,FALSE,00531000007MUoEAAW,4/9/2019 21:25,,,,00k5A00000o4K8BQAU,0065A00001KQ5ZcQAL,Backpack for Laptops,01u5A0000125ZV7QAM,820-00907,01t5A000007xznLQAQ,4/9/2019 21:25,,$39.00 ,1,$39.00 ,4,$39.00 ,$39.00 
00531000007MUoEAAW,10/4/2019 15:23,,FALSE,00531000007MUoEAAW,10/4/2019 15:23,,,,00k5A00000p7ZdtQAE,0065A00001XaDHKQA3,Wireless Bluetooth Speaker,01u31000012MndYAAS,415-00042,01t31000007WT5yAAG,10/4/2019 15:24,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,2/2/2021 15:00,,FALSE,00531000007MUoEAAW,2/2/2021 15:02,,,,00k5A00000sRoUwQAK,0065A00001dBLXEQA4,Smartwatch,01u31000012MndYAAS,415-00042,01t31000007WT5yAAG,2/2/2021 15:02,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,5/18/2020 17:08,,FALSE,00531000007MUoEAAW,5/18/2020 17:08,,,,00k5A00000pndxJQAQ,0065A00001a6fTpQAI,Portable Power Bank,01u31000012MndYAAS,415-00042,01t31000007WT5yAAG,5/18/2020 17:08,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,3/2/2020 13:42,,FALSE,00531000007MUoEAAW,8/5/2020 19:41,,,,00k5A00000ovJQyQAM,0065A00001ZO3kVQAT,Mini Projector,01u31000012MndYAAS,415-00042,01t31000007WT5yAAG,8/5/2020 19:41,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,8/11/2020 20:42,,FALSE,00531000007MUoEAAW,8/11/2020 20:42,,,,00k5A00000sJfRzQAK,0065A00001bMzVRQA0,Stainless Steel Cookware Set,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,8/11/2020 20:43,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,11/7/2019 14:02,,FALSE,00531000007MUoEAAW,5/21/2020 20:04,,,,00k5A00000psk8MQAQ,0065A00001XqKrNQAV,Robot Vacuum,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,5/21/2020 20:04,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,5/20/2020 18:08,,FALSE,00531000007MUoEAAW,5/20/2020 18:08,,,,00k5A00000pnfn3QAA,0065A00001a6lTOQAY,Portable Electric Heater,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,5/20/2020 18:09,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,3/2/2021 21:40,,FALSE,00531000007MUoEAAW,3/2/2021 21:40,,,,00k5A00000v1ZESQA2,0065A00001dKbZUQA0,Garden Hose,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,3/2/2021 21:41,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,5/27/2020 13:16,,FALSE,00531000007MUoEAAW,5/27/2020 13:16,,,,00k5A00000pnhUXQAY,0063100000bhpn5AAA,Portable Power Bank,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,5/27/2020 13:17,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,5/26/2020 18:39,,FALSE,00531000007MUoEAAW,5/26/2020 18:39,,,,00k5A00000pnhQ3QAI,0065A00001aJ8HhQAK,Yoga Mat,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,5/26/2020 18:39,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,5/26/2020 18:31,,FALSE,00531000007MUoEAAW,5/27/2020 13:44,,,,00k5A00000pnhPoQAI,0065A00001aJ8FgQAK,Robot Vacuum,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,5/27/2020 13:44,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,3/27/2020 13:11,,FALSE,00531000007MUoEAAW,3/27/2020 13:14,,,,00k5A00000ovW3EQAU,0065A00001ZbTBoQAN,Camping Tent,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,3/27/2020 13:14,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,4/1/2019 17:23,,FALSE,00531000007MUoEAAW,4/1/2019 17:23,,,,00k5A00000o4DyPQAU,0065A00001IEk4iQAD,Portable Electric Heater,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,4/1/2019 17:25,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,10/15/2018 18:19,,FALSE,00531000007MUoEAAW,10/15/2018 18:19,,,,00k5A00000nFNSZQA4,0065A00000nJujEQAS,Smartwatch,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,5/26/2020 17:24,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,12/2/2019 18:14,,FALSE,00531000007MUoEAAW,12/2/2019 18:14,,,,00k5A00000ouLh7QAE,0065A0000112mkuQAA,Electric Kettle,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,12/2/2019 18:15,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,7/24/2019 19:12,,FALSE,00531000007MUoEAAW,7/24/2019 19:19,,,,00k5A00000o5rXrQAI,0065A00001WlKuMQAV,Men's Running Shoes,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,7/24/2019 19:19,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,8/29/2019 19:05,,FALSE,00531000007MUoEAAW,8/29/2019 19:05,,,,00k5A00000p6OtyQAE,0065A00001XGFzmQAH,Camping Tent,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,8/29/2019 19:06,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,8/28/2019 15:06,,FALSE,00531000007MUoEAAW,8/28/2019 15:15,,,,00k5A00000p6MKmQAM,0065A00001XG9F3QAL,Backpack for Laptops,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,8/28/2019 15:15,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,5/24/2019 18:16,,FALSE,00531000007MUoEAAW,8/28/2019 15:11,,,,00k5A00000o4xh6QAA,0065A00001SiVZFQA3,Ceramic Coffee Mug,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,8/28/2019 15:11,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,2/25/2019 19:01,,FALSE,00531000007MUoEAAW,2/25/2019 19:01,,,,00k5A00000o3fauQAA,0065A00001CIB54QAH,Bike Helmet,01u31000012MndZAAS,415-00042,01t31000007WT5yAAG,2/25/2019 19:02,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,3/12/2020 16:31,,FALSE,00531000007MUoEAAW,3/12/2020 16:31,,,,00k5A00000ovOQjQAM,0065A00001ZVR64QAH,Yoga Mat,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,3/17/2020 16:55,,$199.00 ,1,$0.00 ,4,$0.00 ,$0.00 
00531000007MUoEAAW,9/27/2019 18:23,,FALSE,00531000007MUoEAAW,9/27/2019 18:23,,,,00k5A00000p791BQAQ,0065A00001XGW28QAH,Yoga Mat,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,9/27/2019 20:24,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,9/27/2019 18:25,,FALSE,00531000007MUoEAAW,9/27/2019 18:25,,,,00k5A00000p791QQAQ,0065A00001XITBUQA5,Noise Cancelling Headphones,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,9/27/2019 19:24,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,9/27/2019 18:17,,FALSE,00531000007MUoEAAW,9/27/2019 18:17,,,,00k5A00000p790rQAA,0065A00001M9m2nQAB,Noise Cancelling Headphones,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,9/27/2019 19:25,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,5/16/2019 20:41,,FALSE,00531000007MUoEAAW,5/16/2019 20:41,,,,00k5A00000o4pFhQAI,0065A00001Sg9geQAB,Backpack for Laptops,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,5/16/2019 20:41,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,9/27/2019 18:28,,FALSE,00531000007MUoEAAW,9/27/2019 18:28,,,,00k5A00000p791fQAA,0065A00001XGEgeQAH,Kids' Educational Tablet,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,9/27/2019 20:48,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,5/13/2021 18:38,,FALSE,00531000007MUoEAAW,5/13/2021 18:50,,,,00k6e00000v3FcvAAE,0066e00001e2609AAA,Backpack for Laptops,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,5/13/2021 18:50,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,8/11/2020 19:27,,FALSE,00531000007MUoEAAW,8/11/2020 19:27,,,,00k5A00000sJfQKQA0,0065A00001bMywkQAC,Electric Kettle,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,8/11/2020 19:28,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,10/25/2019 13:12,,FALSE,00531000007MUoEAAW,10/25/2019 13:12,,,,00k5A00000p8HR1QAM,0065A00001XmsD8QAJ,Home Air Purifier,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,10/25/2019 13:14,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,5/20/2020 17:51,,FALSE,00531000007MUoEAAW,5/20/2020 17:51,,,,00k5A00000pnfmOQAQ,0063100000grWDxAAM,Mini Projector,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,5/20/2020 17:52,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,4/13/2021 18:37,,FALSE,00531000007MUoEAAW,4/13/2021 19:08,,,,00k5A00000v21jPQAQ,0065A00001KQoOIQA1,Noise Cancelling Headphones,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,4/13/2021 19:08,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,5/20/2020 17:17,,FALSE,00531000007MUoEAAW,5/20/2020 17:17,,,,00k5A00000pnfm4QAA,0063100000cjWmZAAU,Gaming Chair,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,5/20/2020 17:17,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,6/2/2020 12:28,,FALSE,00531000007MUoEAAW,6/2/2020 12:28,,,,00k5A00000pnlb3QAA,0065A00001aJvs1QAC,Organic Cotton T-Shirt,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,6/2/2020 12:28,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,9/30/2019 19:34,,FALSE,00531000007MUoEAAW,9/30/2019 19:34,,,,00k5A00000p7MaKQAU,0065A00001XXmx4QAD,Portable Electric Heater,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,9/30/2019 19:35,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,4/24/2020 20:31,,FALSE,00531000007MUoEAAW,4/24/2020 20:33,,,,00k5A00000ovcOUQAY,0065A00001ZwtD5QAJ,Stainless Steel Water Bottle,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,4/24/2020 20:33,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,3/4/2020 16:43,,FALSE,00531000007MUoEAAW,3/4/2020 16:43,,,,00k5A00000ovL3FQAU,0065A00001ZOLZVQA5,Portable Electric Heater,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,3/4/2020 16:44,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,11/5/2018 17:45,,FALSE,00531000007MUoEAAW,11/5/2018 17:45,,,,00k5A00000nFUoUQAW,0065A00000nL8bVQAS,Portable Power Bank,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,11/5/2018 17:45,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,11/5/2018 20:17,,FALSE,00531000007MUoEAAW,11/5/2018 20:17,,,,00k5A00000nFVFaQAO,0065A00000nLA0YQAW,Stainless Steel Cookware Set,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,11/5/2018 20:18,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,9/24/2018 13:18,,FALSE,00531000007MUoEAAW,9/24/2018 13:18,,,,00k5A00000gSAg0QAG,0065A00000lnMhzQAE,Stainless Steel Water Bottle,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,9/24/2018 13:18,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,2/27/2020 18:49,,FALSE,00531000007MUoEAAW,2/27/2020 18:49,,,,00k5A00000ovGNhQAM,0065A00001ZNBcRQAX,Digital Alarm Clock,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,2/27/2020 18:49,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,4/26/2019 20:33,,FALSE,00531000007MUoEAAW,4/26/2019 20:33,,,,00k5A00000o4Y1yQAE,0065A00001OIRU6QAP,Bike Helmet,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,4/26/2019 20:35,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,9/7/2018 17:32,,FALSE,00531000007MUoEAAW,9/7/2018 17:32,,,,00k5A00000cZHhtQAG,0065A00000lelLeQAI,Stainless Steel Cookware Set,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,5/26/2020 15:52,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,9/11/2019 18:40,,FALSE,00531000007MUoEAAW,5/20/2020 17:45,,,,00k5A00000p6ZYSQA2,0065A00001XHjJFQA1,Ceramic Coffee Mug,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,5/20/2020 17:45,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,10/18/2018 17:44,,FALSE,00531000007MUoEAAW,10/18/2018 17:44,,,,00k5A00000nFOUDQA4,0065A00000nK3HEQA0,Bike Helmet,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,10/18/2018 17:44,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,4/14/2020 21:02,,FALSE,00531000007MUoEAAW,6/8/2020 17:59,,,,00k5A00000ovZpIQAU,0065A00001ZjOg3QAF,Stainless Steel Water Bottle,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,6/8/2020 17:59,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,12/7/2018 14:34,,FALSE,00531000007MUoEAAW,12/7/2018 14:34,,,,00k5A00000nFj2lQAC,0065A00000nNKrVQAW,Adjustable Dumbbell Set,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,12/7/2018 14:34,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,8/21/2019 19:05,,FALSE,00531000007MUoEAAW,8/21/2019 19:05,,,,00k5A00000p62s6QAA,0065A00001MA0CpQAL,Smart Home Security Camera,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,8/21/2019 19:05,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,9/20/2018 12:51,,FALSE,00531000007MUoEAAW,9/20/2018 12:51,,,,00k5A00000fK4AAQA0,0065A00000lmpkfQAA,Smartwatch,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,9/20/2018 12:51,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,10/19/2018 18:52,,FALSE,00531000007MUoEAAW,10/19/2018 18:52,,,,00k5A00000nFOxpQAG,0065A00000nK8dUQAS,Portable Electric Heater,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,10/19/2018 18:52,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,10/19/2018 17:53,,FALSE,00531000007MUoEAAW,10/19/2018 17:53,,,,00k5A00000nFOwrQAG,0065A00000nK8R9QAK,Robot Vacuum,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,10/19/2018 17:54,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,7/31/2018 17:56,,FALSE,00531000007MUoEAAW,5/20/2020 17:02,,,,00k5A00000cZC4iQAG,0065A00000ld1M3QAI,Smart Home Security Camera,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,5/20/2020 17:13,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,5/9/2018 15:53,,FALSE,00531000007MUoEAAW,5/26/2020 15:43,,,,00k5A00000cZ0maQAC,0065A00000k1dWkQAI,Adjustable Dumbbell Set,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,5/26/2020 15:44,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
00531000007MUoEAAW,8/20/2018 15:18,,FALSE,00531000007MUoEAAW,8/20/2018 15:18,,,,00k5A00000cZF3xQAG,0065A00000ldpssQAA,Home Air Purifier,01u5A00000tbFzvQAE,415-00044,01t5A000006vvfsQAA,8/20/2018 15:19,,$199.00 ,1,$199.00 ,4,$199.00 ,$199.00 
